Dataset Name,Algorithm Name,Cross Validation [1-10),Hyper-Parameter Values,Accuracy,TPR,FPR,Precision,AUC,PR-Curve,Training Time (seconds),Inference Time (seconds)
bank.csv,pseudo,7,"{'n_estimators': 1600, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 90, 'bootstrap': False}, train_split_size: 0.44999999999999996",0.9009955752212391,0.6754011309835913,0.21145761807504682,0.7825417469983638,0.9201802884615384,0.5244550736668737,5.870746850967407,0.16977614164352417
bank.csv,pseudo,8,"{'n_estimators': 2000, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 20, 'bootstrap': False}, train_split_size: 0.44999999999999996",0.8926991150442478,0.6738437214527604,0.291799162422067,0.7371257788663954,0.8793389423076923,0.47119001153300444,5.268486440181732,0.15350764989852905
bank.csv,pseudo,9,"{'n_estimators': 600, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': False}, train_split_size: 0.44999999999999996",0.8888274336283186,0.6686633215747495,0.2716359967819594,0.7222183007493505,0.8766826923076922,0.521244466625968,3.354524552822113,0.10749894380569458
bank.csv,pseudo,10,"{'n_estimators': 600, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': False}, train_split_size: 0.44999999999999996",0.8998893805309734,0.705583158744267,0.33161037852641057,0.7699670747771861,0.900907451923077,0.49421452051789283,1.6532660722732544,0.054000914096832275
bank.csv,improvement,1,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': True}, train_split_size: 0.39999999999999997, prob_limit: 0.8374999999999999",0.8953274466519501,0.651905428391104,0.26272807006082505,0.7770884064545999,0.8968317610062893,0.5826724300051659,2.12033619483312,0.08669376373291016
bank.csv,improvement,2,"{'n_estimators': 1000, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 70, 'bootstrap': False}, train_split_size: 0.39999999999999997, prob_limit: 0.8374999999999999",0.9028392330383482,0.6947429338956151,0.29697506572715004,0.7889991167715845,0.9143008814102563,0.5190117666312503,2.9814481933911643,0.12575089931488037
bank.csv,improvement,3,"{'n_estimators': 600, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': False}, train_split_size: 0.39999999999999997, prob_limit: 0.8374999999999999",0.8967551622418881,0.6523873000733059,0.2558841602998412,0.7639584572126177,0.8973477564102564,0.540988687288798,2.596447785695394,0.0974149505297343
bank.csv,improvement,4,"{'n_estimators': 600, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': False}, train_split_size: 0.39999999999999997, prob_limit: 0.8374999999999999",0.896570796460177,0.6739863503084641,0.2874323300927751,0.7582377719758764,0.9036718749999998,0.5111824803818155,2.7956796685854592,0.10850638151168823
bank.csv,improvement,5,"{'n_estimators': 1600, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 90, 'bootstrap': False}, train_split_size: 0.39999999999999997, prob_limit: 0.8374999999999999",0.9011799410029501,0.663993378616934,0.26882013772955354,0.7714129454376842,0.8856971153846153,0.46959406212563537,3.3953740199406943,0.12291830778121948
bank.csv,improvement,6,"{'n_estimators': 1000, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 70, 'bootstrap': False}, train_split_size: 0.39999999999999997, prob_limit: 0.8374999999999999",0.9022861356932154,0.6859234580283832,0.24444173536420088,0.8046836219509556,0.9336258012820511,0.5791666387191058,3.31720499197642,0.11582245429356892
bank.csv,improvement,7,"{'n_estimators': 1600, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 90, 'bootstrap': False}, train_split_size: 0.39999999999999997, prob_limit: 0.8374999999999999",0.8950958702064896,0.6567682328000944,0.23787422399212113,0.7559777291833111,0.9181169871794871,0.5385326727367822,2.8742851416269937,0.11250458161036174
bank.csv,improvement,8,"{'n_estimators': 600, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': False}, train_split_size: 0.39999999999999997, prob_limit: 0.8374999999999999",0.896386430678466,0.6724275135607108,0.3091375841498531,0.7542541643934834,0.8811959134615385,0.4917636186564998,2.3711933294932046,0.09391828378041585
bank.csv,improvement,9,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': True}, train_split_size: 0.39999999999999997, prob_limit: 0.8374999999999999",0.8969395280235989,0.6921192220353728,0.3198412730684715,0.7691653931817012,0.8848016826923076,0.5486699276311122,2.145006755987803,0.08210549751917522
bank.csv,improvement,10,"{'n_estimators': 600, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 100, 'bootstrap': False}, train_split_size: 0.39999999999999997, prob_limit: 0.8374999999999999",0.8965707964601771,0.6761545233205212,0.29874059396651537,0.7621224613305632,0.8982512019230771,0.5225410120727161,1.508681297302246,0.061744511127471924
