Dataset Name,Algorithm Name,Cross Validation [1-10),Hyper-Parameter Values,Accuracy,TPR,FPR,Precision,AUC,PR-Curve,Training Time (seconds),Inference Time (seconds)
car.csv,pseudo,8,"{'n_estimators': 2000, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 20, 'bootstrap': False}, train_split_size: 0.44999999999999996",0.9956647398843932,0.8313311427653912,0.1017516636916926,0.9951923076923077,1.0,0.9999999999999998,2.2661548256874084,0.28126078844070435
car.csv,pseudo,9,"{'n_estimators': 2000, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 20, 'bootstrap': False}, train_split_size: 0.44999999999999996",0.994186046511628,0.7870136799706446,0.10525899731451019,0.9935897435897436,1.0,0.9999999999999998,2.2814059257507324,0.2965084314346314
car.csv,pseudo,10,"{'n_estimators': 2000, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 20, 'bootstrap': False}, train_split_size: 0.44999999999999996",0.9883720930232558,0.826079604372119,0.10926343971776736,0.9875,1.0,1.0,2.271009862422943,0.3075263500213623
car.csv,improvement,1,"{'n_estimators': 600, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': False}, train_split_size: 0.39999999999999997, prob_limit: 0.8374999999999999",0.9942196531791906,0.850144284592581,0.24305742352336215,0.9642857142857147,0.998903663676391,1.0,0.6715203126271566,0.07933461666107178
car.csv,improvement,2,"{'n_estimators': 600, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': False}, train_split_size: 0.39999999999999997, prob_limit: 0.8374999999999999",0.9657996146435451,0.8607416805307232,0.20279463957345148,0.9305515118667955,0.9926505172717296,0.9742063492063493,0.6706695954004923,0.07733243703842163
car.csv,improvement,3,"{'n_estimators': 600, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': False}, train_split_size: 0.39999999999999997, prob_limit: 0.8374999999999999",0.9792870905587668,0.8638560111703387,0.22685070077284986,0.9244804497711229,0.9960171001837668,0.9632109788359787,0.7570104797681173,0.09057154258092244
car.csv,improvement,4,"{'n_estimators': 600, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': False}, train_split_size: 0.39999999999999997, prob_limit: 0.8374999999999999",0.9778420038535646,0.876531749451416,0.25112637790138836,0.9107177915160402,0.9988195726832091,1.0,0.8267445961634318,0.09313583374023438
car.csv,improvement,5,"{'n_estimators': 600, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': False}, train_split_size: 0.39999999999999997, prob_limit: 0.8374999999999999",0.9845857418111755,0.8644412266411106,0.2732272940788007,0.9400584795321638,0.9980549255369829,0.9999999999999999,0.9545106887817383,0.1042526364326477
car.csv,improvement,6,"{'n_estimators': 600, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': False}, train_split_size: 0.39999999999999997, prob_limit: 0.8374999999999999",0.9725433526011561,0.8537023661802623,0.2136229372296247,0.9230746884754063,0.9929604054903098,0.9999999999999999,0.8024907906850179,0.09199462334314983
car.csv,improvement,7,"{'n_estimators': 600, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': False}, train_split_size: 0.39999999999999997, prob_limit: 0.8374999999999999",0.9802504816955683,0.8600868882642954,0.22206316445775018,0.9809343811214656,0.998921201074311,0.9999999999999999,0.6741777658462524,0.07991955677668254
car.csv,improvement,8,"{'n_estimators': 600, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': False}, train_split_size: 0.39999999999999997, prob_limit: 0.8374999999999999",0.982658959537572,0.8360541182667268,0.22099827792115223,0.9562500000000002,0.9997054878932868,0.9999999999999999,0.6623505353927612,0.07992007335027058
car.csv,improvement,9,"{'n_estimators': 600, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': False}, train_split_size: 0.39999999999999997, prob_limit: 0.8374999999999999",0.9844961240310077,0.8553127601603433,0.26790212027975563,0.9575853770213527,0.9993386243386245,0.9936224489795918,0.9805851578712463,0.1098292072614034
car.csv,improvement,10,"{'n_estimators': 600, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': False}, train_split_size: 0.39999999999999997, prob_limit: 0.8374999999999999",0.9883720930232555,0.845791129267175,0.23531324241658028,0.9875000000000002,0.9999939587260162,1.0,0.6646675070126852,0.086911141872406
