,dataset_name,model,fold_n,train_split_size,prob_limit,best_params,accuracy,tpr,fpr,precision,auc-roc,auc-pr,fit_time_second,1000_predict_time_seconds
1331,balance-scale.csv,improvement,0,0.5,0.95,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 50, 'bootstrap': True}",0.8412698412698413,0.7336430507162214,0.2781649245063879,0.5635564570655848,0.7887039239001189,0.09048593796748021,0.20400452613830566,0.02400040626525879
1332,balance-scale.csv,improvement,1,0.3,0.7,"{'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 80, 'bootstrap': True}",0.873015873015873,0.8469022017409114,0.24551971326164873,0.581989247311828,0.8847403884264765,0.165931855500821,1.0720438957214355,0.11800098419189453
1333,balance-scale.csv,improvement,1,0.4,0.7,"{'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 80, 'bootstrap': True}",0.873015873015873,0.8352638352638353,0.2887172887172887,0.5857142857142857,0.8870788743559256,0.14751937072589247,1.0510063171386719,0.12100052833557129
1334,balance-scale.csv,improvement,1,0.5,0.7,"{'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 80, 'bootstrap': True}",0.873015873015873,0.8428571428571429,0.2634920634920635,0.5895061728395062,0.8922711058263971,0.13740446816685206,1.0580096244812012,0.11799955368041992
1335,balance-scale.csv,improvement,1,0.3,0.8,"{'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 80, 'bootstrap': True}",0.873015873015873,0.8162578162578162,0.2950937950937951,0.581989247311828,0.8954815695600474,0.15615664287403416,1.0629751682281494,0.11403512954711914
1336,balance-scale.csv,improvement,1,0.4,0.8,"{'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 80, 'bootstrap': True}",0.873015873015873,0.8124632569077014,0.26807760141093473,0.5857142857142857,0.8768925881886643,0.13049384825700616,1.0330467224121094,0.11200189590454102
1337,balance-scale.csv,improvement,1,0.5,0.8,"{'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 80, 'bootstrap': True}",0.8888888888888888,0.8487103174603174,0.3040674603174603,0.5976190476190476,0.8855727308759413,0.12707904162289005,1.0330076217651367,0.11400389671325684
1338,balance-scale.csv,improvement,1,0.3,0.9,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 50, 'bootstrap': True}",0.8412698412698413,0.840757808499744,0.2900665642601127,0.5608198924731184,0.8862465319064606,0.16802856724595855,0.20200085639953613,0.024001121520996094
1339,balance-scale.csv,improvement,1,0.4,0.9,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 50, 'bootstrap': True}",0.873015873015873,0.8561808561808562,0.3338143338143338,0.5857142857142857,0.87594133967499,0.1324354066985646,0.2059919834136963,0.022993803024291992
1340,balance-scale.csv,improvement,1,0.5,0.9,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': True}",0.873015873015873,0.8218694885361552,0.2639623750734862,0.5895061728395062,0.8688466111771701,0.1206068693850952,0.20499539375305176,0.022999048233032227
1341,balance-scale.csv,improvement,1,0.3,0.95,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 50, 'bootstrap': True}",0.873015873015873,0.8076190476190476,0.2038095238095238,0.5848546315077755,0.886286167261197,0.16964864362690452,0.2200002670288086,0.02500128746032715
1342,balance-scale.csv,improvement,1,0.4,0.95,"{'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 80, 'bootstrap': True}",0.8571428571428571,0.8259441707717569,0.2534209085933224,0.5733603786342123,0.8565992865636147,0.10881005432476021,1.0310099124908447,0.11200261116027832
1343,balance-scale.csv,improvement,1,0.5,0.95,"{'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 80, 'bootstrap': True}",0.873015873015873,0.8029100529100529,0.21891534391534392,0.5848546315077755,0.8707887435592548,0.11643981457139352,1.013007402420044,0.11500334739685059
1344,balance-scale.csv,improvement,2,0.3,0.7,"{'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 80, 'bootstrap': True}",0.8412698412698413,0.8136200716845878,0.29032258064516137,0.5611559139784946,0.8151803408640507,0.08098691834716679,1.0279767513275146,0.11499977111816406
1345,balance-scale.csv,improvement,2,0.4,0.7,"{'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 80, 'bootstrap': True}",0.8412698412698413,0.8167388167388168,0.2854737854737855,0.5698924731182796,0.79944510503369,0.07994667359470252,1.0549728870391846,0.1220400333404541
1346,balance-scale.csv,improvement,2,0.5,0.7,"{'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 80, 'bootstrap': True}",0.8253968253968254,0.8060515873015873,0.27281746031746035,0.5614768373389063,0.7753071739992073,0.07411879899933116,1.0789835453033447,0.11599183082580566
1347,balance-scale.csv,improvement,2,0.3,0.8,"{'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 80, 'bootstrap': True}",0.8888888888888888,0.8234920634920635,0.33904761904761904,0.592741935483871,0.8407451446690448,0.09174787062160288,1.0430073738098145,0.11800432205200195
1348,balance-scale.csv,improvement,2,0.4,0.8,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 50, 'bootstrap': True}",0.873015873015873,0.832010582010582,0.3377425044091711,0.5823252688172044,0.8262782401902496,0.09051340268058534,0.20600199699401855,0.02496504783630371
1349,balance-scale.csv,improvement,2,0.5,0.8,"{'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 80, 'bootstrap': True}",0.8253968253968254,0.7954545454545454,0.2676767676767677,0.5685425685425686,0.7822037257233451,0.0747951707588754,1.1100058555603027,0.11781811714172363
1350,balance-scale.csv,improvement,2,0.3,0.9,"{'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 80, 'bootstrap': True}",0.9047619047619048,0.8317460317460317,0.3622222222222222,0.603494623655914,0.8237019421323821,0.08361042447281944,1.0099637508392334,0.11604452133178711
1351,balance-scale.csv,improvement,2,0.4,0.9,"{'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 80, 'bootstrap': True}",0.8571428571428571,0.8138528138528138,0.3181818181818182,0.5806451612903226,0.8075307173999207,0.07787146243708852,1.0300087928771973,0.12299942970275879
1352,balance-scale.csv,improvement,2,0.5,0.9,"{'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 80, 'bootstrap': True}",0.8095238095238095,0.8078078078078078,0.26490776490776485,0.556989247311828,0.7653190646056283,0.06626846803936587,1.0197927951812744,0.1361827850341797
1353,balance-scale.csv,improvement,2,0.3,0.95,"{'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 80, 'bootstrap': True}",0.8412698412698413,0.8219246031746031,0.34375,0.5642857142857144,0.7957986523979389,0.07499394140570612,1.0339746475219727,0.1139974594116211
1354,balance-scale.csv,improvement,2,0.4,0.95,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': True}",0.8412698412698413,0.7936507936507937,0.2807256235827664,0.5611559139784946,0.7859690844233057,0.07311062551306216,0.2220017910003662,0.0240018367767334
