,dataset_name,model,fold_n,train_split_size,best_params,accuracy,tpr,fpr,precision,auc-roc,auc-pr,fit_time_second,1000_predict_time_seconds
984,horse-colic.csv,pseudo,6,0.3,"{'n_estimators': 1000, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 70, 'bootstrap': False}",0.7837837837837838,0.6564102564102564,0.3722222222222222,0.7674825174825175,0.8044871794871795,0.1992502689618074,0.975013256072998,0.11295652389526367
985,horse-colic.csv,pseudo,6,0.4,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': True}",0.7567567567567568,0.6390532544378699,0.40384615384615385,0.7333333333333334,0.7948717948717948,0.15982905982905984,0.24000072479248047,0.02500152587890625
986,horse-colic.csv,pseudo,6,0.5,"{'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 80, 'bootstrap': True}",0.7567567567567568,0.6390532544378699,0.41025641025641024,0.7333333333333334,0.7916666666666667,0.15982905982905984,1.1120095252990723,0.1129765510559082
987,horse-colic.csv,pseudo,6,0.6,"{'n_estimators': 1000, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 70, 'bootstrap': False}",0.7837837837837838,0.620879120879121,0.36309523809523814,0.7674825174825175,0.8173076923076924,0.1992502689618074,0.9470119476318359,0.11600065231323242
988,horse-colic.csv,pseudo,7,0.3,"{'n_estimators': 1600, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 90, 'bootstrap': False}",0.8918918918918919,0.7,0.2833333333333333,0.8968531468531469,0.9262820512820513,0.16959722969338353,1.4920198917388916,0.18500280380249023
989,horse-colic.csv,pseudo,7,0.4,"{'n_estimators': 1000, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 70, 'bootstrap': False}",0.918918918918919,0.7,0.25833333333333336,0.9183333333333333,0.9358974358974359,0.10301816239316243,0.9610185623168945,0.11603546142578125
990,horse-colic.csv,pseudo,7,0.5,"{'n_estimators': 1600, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 90, 'bootstrap': False}",0.8918918918918919,0.7,0.2916666666666667,0.8968531468531469,0.9230769230769231,0.16959722969338353,1.5810155868530273,0.18404412269592285
991,horse-colic.csv,pseudo,7,0.6,"{'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 80, 'bootstrap': True}",0.918918918918919,0.7,0.25833333333333336,0.9183333333333333,0.9358974358974358,0.10301816239316243,1.1190502643585205,0.12000179290771484
992,horse-colic.csv,pseudo,8,0.3,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': True}",0.8055555555555556,0.6230769230769231,0.3173913043478261,0.7916666666666667,0.882943143812709,0.1403288740245262,0.2400035858154297,0.024000883102416992
993,horse-colic.csv,pseudo,8,0.4,"{'n_estimators': 2000, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 20, 'bootstrap': False}",0.8333333333333334,0.6076923076923076,0.32608695652173914,0.8193979933110368,0.8762541806020067,0.08221384548271267,2.0619921684265137,0.2340390682220459
994,horse-colic.csv,pseudo,8,0.5,"{'n_estimators': 1200, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': True}",0.8333333333333334,0.5734265734265734,0.22924901185770752,0.8193979933110368,0.8762541806020067,0.08221384548271267,1.3389840126037598,0.13199496269226074
995,horse-colic.csv,pseudo,8,0.6,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': True}",0.8055555555555556,0.5961538461538461,0.2644927536231884,0.7916666666666667,0.8862876254180602,0.1403288740245262,0.2160487174987793,0.02300119400024414
996,horse-colic.csv,pseudo,9,0.3,"{'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 80, 'bootstrap': True}",0.8888888888888888,0.7115384615384617,0.2644927536231884,0.9259259259259259,0.9163879598662208,0.2849002849002849,1.1710152626037598,0.1320028305053711
